"Code";"CodeStr";"CityId";"Name";"Province"
"55040";"55-040";"56814";"Jordanów Śląski";"Dolnośląskie"
"55040";"55-040";"65468";"Domasław";"Dolnośląskie"
"55040";"55-040";"85334";"Pustków Wilczkowski";"Dolnośląskie"
"55040";"55-040";"79575";"Kobierzyce";"Dolnośląskie"
"55040";"55-040";"330";"Krzyżowice";"Dolnośląskie"
"55040";"55-040";"19630";"Pełczyce";"Dolnośląskie"
"55040";"55-040";"48632";"Kuklice";"Dolnośląskie"
"55040";"55-040";"89100";"Solna";"Dolnośląskie"
"55040";"55-040";"8385";"Ślęza";"Dolnośląskie"
"55040";"55-040";"18206";"Magnice";"Dolnośląskie"
"55040";"55-040";"87082";"Małuszów";"Dolnośląskie"
"55040";"55-040";"90772";"Biskupice Podgórne";"Dolnośląskie"
"55040";"55-040";"19553";"Rolantowice";"Dolnośląskie"
"55040";"55-040";"80291";"Owsianka";"Dolnośląskie"
"55040";"55-040";"19211";"Damianowice";"Dolnośląskie"
"55040";"55-040";"18565";"Nowiny";"Dolnośląskie"
"55040";"55-040";"46619";"Tyniec nad Ślęzą";"Dolnośląskie"
"55040";"55-040";"57602";"Tyniec Mały";"Dolnośląskie"
"55040";"55-040";"79135";"Wierzbice";"Dolnośląskie"
"55040";"55-040";"56604";"Budziszów";"Dolnośląskie"
"55040";"55-040";"103206";"Księginice";"Dolnośląskie"
"55040";"55-040";"91506";"Królikowice";"Dolnośląskie"
"55040";"55-040";"82112";"Szczepankowice";"Dolnośląskie"
"55040";"55-040";"64037";"Pustków Żurawski";"Dolnośląskie"
"55040";"55-040";"8388";"Cieszyce";"Dolnośląskie"
"55040";"55-040";"22702";"Żerniki Małe";"Dolnośląskie"
"55040";"55-040";"75753";"Żurawice";"Dolnośląskie"
"55040";"55-040";"51532";"Racławice Wielkie";"Dolnośląskie"
"55040";"55-040";"2259";"Tyńczyk";"Dolnośląskie"
"55040";"55-040";"12450";"Dobkowice";"Dolnośląskie"
"55050";"55-050";"10368";"Ręków";"Dolnośląskie"
"55050";"55-050";"89253";"Okulice";"Dolnośląskie"
"55050";"55-050";"61706";"Strzegomiany";"Dolnośląskie"
"55050";"55-050";"37295";"Nasławice";"Dolnośląskie"
"55050";"55-050";"5633";"Siedlakowice";"Dolnośląskie"
"55050";"55-050";"74894";"Przemiłów";"Dolnośląskie"
"55050";"55-050";"50632";"Mirosławiczki";"Dolnośląskie"
"55050";"55-050";"14873";"Żerzuszyce";"Dolnośląskie"
"55050";"55-050";"58980";"Rogów Sobócki";"Dolnośląskie"
"55050";"55-050";"52093";"Wojnarowice";"Dolnośląskie"
"55050";"55-050";"91305";"Sulistrowiczki";"Dolnośląskie"
"55050";"55-050";"51462";"Garncarsko";"Dolnośląskie"
"55050";"55-050";"33896";"Będkowice";"Dolnośląskie"
"55050";"55-050";"29228";"Sobótka";"Dolnośląskie"
"55050";"55-050";"4166";"Świątniki";"Dolnośląskie"
"55050";"55-050";"76298";"Księginice Małe";"Dolnośląskie"
"55050";"55-050";"3964";"Sulistrowice";"Dolnośląskie"
"55050";"55-050";"15120";"Michałowice";"Dolnośląskie"
"55050";"55-050";"75562";"Olbrachtowice";"Dolnośląskie"
"55050";"55-050";"47789";"Kunów";"Dolnośląskie"
"55050";"55-050";"78424";"Kryształowice";"Dolnośląskie"
"55050";"55-050";"82565";"Stary Zamek";"Dolnośląskie"
"55050";"55-050";"21228";"Przezdrowice";"Dolnośląskie"
"55050";"55-050";"4146";"Mirosławice";"Dolnośląskie"
"55050";"55-050";"16474";"Strachów";"Dolnośląskie"
"55051";"55-051";"29228";"Sobótka";""
"55052";"55-052";"3964";"Sulistrowice";""
"55065";"55-065";"86714";"Pożarzyce";"Dolnośląskie"
"55065";"55-065";"33305";"Karolin";"Dolnośląskie"
"55065";"55-065";"98764";"Popowice";"Dolnośląskie"
"55065";"55-065";"18434";"Kaniów";"Dolnośląskie"
"55065";"55-065";"56814";"Jordanów Śląski";"Dolnośląskie"
"55065";"55-065";"84318";"Dankowice";"Dolnośląskie"
"55065";"55-065";"82459";"Janówek";"Dolnośląskie"
"55065";"55-065";"72945";"Mleczna";"Dolnośląskie"
"55065";"55-065";"7664";"Tomice";"Dolnośląskie"
"55065";"55-065";"37353";"Wilczkowice";"Dolnośląskie"
"55065";"55-065";"14594";"Jezierzyce Wielkie";"Dolnośląskie"
"55065";"55-065";"69608";"Biskupice";"Dolnośląskie"
"55065";"55-065";"44627";"Piotrówek";"Dolnośląskie"
"55065";"55-065";"12930";"Winna Góra";"Dolnośląskie"
"55065";"55-065";"5255";"Glinica";"Dolnośląskie"
"55070";"55-070";"95686";"Smolec";""
"55075";"55-075";"34446";"Bielany Wrocławskie";""
"55076";"55-076";"34446";"Bielany Wrocławskie";""
"55077";"55-077";"34446";"Bielany Wrocławskie";""
"55080";"55-080";"25695";"Mietków";"Dolnośląskie"
"55080";"55-080";"85259";"Jurczyce";"Dolnośląskie"
"55080";"55-080";"71671";"Rybnica";"Dolnośląskie"
"55080";"55-080";"63969";"Bogdaszowice";"Dolnośląskie"
"55080";"55-080";"102464";"Mokronos Górny";"Dolnośląskie"
"55080";"55-080";"31864";"Sośnica";"Dolnośląskie"
"55080";"55-080";"25261";"Sokolniki";"Dolnośląskie"
"55080";"55-080";"84846";"Gniewoszów";"Dolnośląskie"
"55080";"55-080";"77454";"Kąty Wrocławskie";"Dolnośląskie"
"55080";"55-080";"54274";"Kozłów";"Dolnośląskie"
"55080";"55-080";"54341";"Baranowice";"Dolnośląskie"
"55080";"55-080";"2413";"Czerńczyce";"Dolnośląskie"
"55080";"55-080";"96882";"Krzeptów";"Dolnośląskie"
"55080";"55-080";"55544";"Bliż";"Dolnośląskie"
"55080";"55-080";"67110";"Stary Dwór";"Dolnośląskie"
"55080";"55-080";"17162";"Gądów";"Dolnośląskie"
"55080";"55-080";"3301";"Pełcznica";"Dolnośląskie"
"55080";"55-080";"39953";"Strzeganowice";"Dolnośląskie"
"55080";"55-080";"79427";"Małkowice";"Dolnośląskie"
"55080";"55-080";"39417";"Pietrzykowice";"Dolnośląskie"
"55080";"55-080";"17768";"Romnów";"Dolnośląskie"
"55080";"55-080";"40451";"Zachowice";"Dolnośląskie"
"55080";"55-080";"21566";"Górzyce";"Dolnośląskie"
"55080";"55-080";"48906";"Mokronos Dolny";"Dolnośląskie"
"55080";"55-080";"83793";"Szymanów";"Dolnośląskie"
"55080";"55-080";"91482";"Nowa Wieś Kącka";"Dolnośląskie"
"55080";"55-080";"95686";"Smolec";"Dolnośląskie"
"55080";"55-080";"83153";"Cesarzowice";"Dolnośląskie"
"55080";"55-080";"65629";"Sadowice";"Dolnośląskie"
"55080";"55-080";"89436";"Kamionna";"Dolnośląskie"
"55080";"55-080";"6686";"Kębłowice";"Dolnośląskie"
"55080";"55-080";"32418";"Gniechowice";"Dolnośląskie"
"55080";"55-080";"57348";"Stoszyce";"Dolnośląskie"
"55080";"55-080";"8510";"Nowa Wieś Wrocławska";"Dolnośląskie"
"55080";"55-080";"85038";"Jaszkotle";"Dolnośląskie"
"55080";"55-080";"15351";"Stradów";"Dolnośląskie"
"55080";"55-080";"76105";"Sadków";"Dolnośląskie"
"55080";"55-080";"7355";"Krobielowice";"Dolnośląskie"
"55080";"55-080";"53329";"Różaniec";"Dolnośląskie"
"55080";"55-080";"8971";"Wszemiłowice";"Dolnośląskie"
"55080";"55-080";"14345";"Sadkówek";"Dolnośląskie"
"55080";"55-080";"54435";"Wojtkowice";"Dolnośląskie"
"55080";"55-080";"60425";"Zybiszów";"Dolnośląskie"
"55080";"55-080";"95634";"Kilianów";"Dolnośląskie"
"55080";"55-080";"90366";"Skałka";"Dolnośląskie"
"55081";"55-081";"95039";"Milin";"Dolnośląskie"
"55081";"55-081";"33992";"Borzygniew";"Dolnośląskie"
"55081";"55-081";"100704";"Stróża";"Dolnośląskie"
"55081";"55-081";"89815";"Piława";"Dolnośląskie"
"55081";"55-081";"11";"Ujów";"Dolnośląskie"
"55081";"55-081";"56726";"Maniów Mały";"Dolnośląskie"
"55081";"55-081";"102621";"Maniów";"Dolnośląskie"
"55081";"55-081";"33164";"Domanice";"Dolnośląskie"
"55081";"55-081";"25695";"Mietków";"Dolnośląskie"
"55081";"55-081";"8138";"Proszkowice";"Dolnośląskie"
"55081";"55-081";"14970";"Chwałów";"Dolnośląskie"
"55081";"55-081";"69729";"Wawrzeńczyce";"Dolnośląskie"
"55081";"55-081";"34636";"Maniów Wielki";"Dolnośląskie"
"55082";"55-082";"32418";"Gniechowice";""
"55083";"55-083";"77454";"Kąty Wrocławskie";""
"55090";"55-090";"58852";"Długołęka";""
"55093";"55-093";"52556";"Oleśniczka";"Dolnośląskie"
"55093";"55-093";"97666";"Kątna";"Dolnośląskie"
"55093";"55-093";"94629";"Stępin";"Dolnośląskie"
"55093";"55-093";"87127";"Borowa";"Dolnośląskie"
"55093";"55-093";"100768";"Kiełczów";"Dolnośląskie"
"55093";"55-093";"74458";"Pietrzykowice";"Dolnośląskie"
"55093";"55-093";"52758";"Raków";"Dolnośląskie"
"55093";"55-093";"7638";"Piecowice";"Dolnośląskie"
"55093";"55-093";"78160";"Mydlice";"Dolnośląskie"
"55093";"55-093";"37733";"Brzezia Łąka";"Dolnośląskie"
"55093";"55-093";"3438";"Śliwice";"Dolnośląskie"
"55093";"55-093";"32365";"Nowy Dwór";"Dolnośląskie"
"55093";"55-093";"78754";"Bielawa";"Dolnośląskie"
"55095";"55-095";"99418";"Domaszczyn";"Dolnośląskie"
"55095";"55-095";"50149";"Skała";"Dolnośląskie"
"55095";"55-095";"22105";"Godzieszowa";"Dolnośląskie"
"55095";"55-095";"53845";"Mirków";"Dolnośląskie"
"55095";"55-095";"83819";"Pasikurowice";"Dolnośląskie"
"55095";"55-095";"49383";"Olszyca";"Dolnośląskie"
"55095";"55-095";"58852";"Długołęka";"Dolnośląskie"
"55095";"55-095";"81688";"Kamień";"Dolnośląskie"
"55095";"55-095";"60682";"Bąków";"Dolnośląskie"
"55095";"55-095";"17153";"Bierzyce";"Dolnośląskie"
"55095";"55-095";"36363";"Szczodre";"Dolnośląskie"
"55095";"55-095";"58159";"Jaksonowice";"Dolnośląskie"
"55095";"55-095";"20609";"Bukowina";"Dolnośląskie"
"55095";"55-095";"79695";"Łosice";"Dolnośląskie"
"55095";"55-095";"24260";"Węgrów";"Dolnośląskie"
"55095";"55-095";"16398";"Krakowiany";"Dolnośląskie"
"55095";"55-095";"32429";"Zaprężyn";"Dolnośląskie"
"55095";"55-095";"40197";"Budziwojowice";"Dolnośląskie"
"55095";"55-095";"76448";"Łozina";"Dolnośląskie"
"55095";"55-095";"66752";"Tokary";"Dolnośląskie"
"55095";"55-095";"101273";"Dobroszów Oleśnicki";"Dolnośląskie"
"55095";"55-095";"67493";"Siedlec";"Dolnośląskie"
"55095";"55-095";"31202";"Januszkowice";"Dolnośląskie"
"55095";"55-095";"50205";"Byków";"Dolnośląskie"
"55095";"55-095";"100189";"Kępa";"Dolnośląskie"
"55095";"55-095";"34338";"Michałowice";"Dolnośląskie"
"55095";"55-095";"59494";"Dąbrowica";"Dolnośląskie"
"55095";"55-095";"43444";"Domaszczyn Mały";"Dolnośląskie"
"55100";"55-100";"26127";"Wisznia Mała";"Dolnośląskie"
"55100";"55-100";"17183";"Malczów";"Dolnośląskie"
"55100";"55-100";"65919";"Koczurki";"Dolnośląskie"
"55100";"55-100";"91928";"Piersno";"Dolnośląskie"
"55100";"55-100";"43112";"Koniowo";"Dolnośląskie"
"55100";"55-100";"101481";"Komorowo";"Dolnośląskie"
"55100";"55-100";"47917";"Droszów";"Dolnośląskie"
"55100";"55-100";"38538";"Skarszyn";"Dolnośląskie"
"55100";"55-100";"31456";"Kuźniczysko";"Dolnośląskie"
"55100";"55-100";"58982";"Szczytkowice";"Dolnośląskie"
"55100";"55-100";"30671";"Taczów Mały";"Dolnośląskie"
"55100";"55-100";"9258";"Raszów";"Dolnośląskie"
"55100";"55-100";"48516";"Sulisławice";"Dolnośląskie"
"55100";"55-100";"102266";"Głuchów Górny";"Dolnośląskie"
"55100";"55-100";"49281";"Masłowiec";"Dolnośląskie"
"55100";"55-100";"79396";"Księginice";"Dolnośląskie"
"55100";"55-100";"41504";"Brzyków";"Dolnośląskie"
"55100";"55-100";"39400";"Rzepotowice";"Dolnośląskie"
"55100";"55-100";"40638";"Janiszów";"Dolnośląskie"
"55100";"55-100";"88902";"Ujeździec Wielki";"Dolnośląskie"
"55100";"55-100";"33959";"Nowy Dwór";"Dolnośląskie"
"55100";"55-100";"72145";"Świątniki";"Dolnośląskie"
"55100";"55-100";"97982";"Węgrzynów";"Dolnośląskie"
"55100";"55-100";"25575";"Brzezie";"Dolnośląskie"
"55100";"55-100";"47220";"Cerekwica";"Dolnośląskie"
"55100";"55-100";"31803";"Ujeździec Mały";"Dolnośląskie"
"55100";"55-100";"6016";"Bukowiec";"Dolnośląskie"
"55100";"55-100";"64455";"Marcinowo";"Dolnośląskie"
"55100";"55-100";"90852";"Jaźwiny";"Dolnośląskie"
"55100";"55-100";"47538";"Kobylice";"Dolnośląskie"
"55100";"55-100";"8552";"Komorówko";"Dolnośląskie"
"55100";"55-100";"28180";"Jaszyce";"Dolnośląskie"
"55100";"55-100";"45785";"Biedaszków Mały";"Dolnośląskie"
"55100";"55-100";"64833";"Trzebnica";"Dolnośląskie"
"55100";"55-100";"82141";"Brochocin";"Dolnośląskie"
"55100";"55-100";"60801";"Masłów";"Dolnośląskie"
"55100";"55-100";"17384";"Przeborów";"Dolnośląskie"
"55100";"55-100";"68086";"Koniówko";"Dolnośląskie"
"55100";"55-100";"79392";"Biedaszków Wielki";"Dolnośląskie"
"55100";"55-100";"62423";"Kanice";"Dolnośląskie"
"55100";"55-100";"24240";"Skoroszów";"Dolnośląskie"
"55100";"55-100";"57644";"Boleścin";"Dolnośląskie"
"55100";"55-100";"44139";"Ligota";"Dolnośląskie"
"55100";"55-100";"101848";"Blizocin";"Dolnośląskie"
"55100";"55-100";"73152";"Trzy Chałupy";"Dolnośląskie"
"55100";"55-100";"33498";"Będkowo";"Dolnośląskie"
"55100";"55-100";"16752";"Małuszyn";"Dolnośląskie"
"55100";"55-100";"51919";"Piotrowice";"Dolnośląskie"
"55100";"55-100";"59531";"Domanowice";"Dolnośląskie"
"55100";"55-100";"4227";"Taczów Wielki";"Dolnośląskie"
"55101";"55-101";"64833";"Trzebnica";""
"55106";"55-106";"63166";"Budczyce";"Dolnośląskie"
"55106";"55-106";"15964";"Grochowa";"Dolnośląskie"
"55106";"55-106";"15953";"Sucha Wielka";"Dolnośląskie"
"55106";"55-106";"63369";"Pęciszów";"Dolnośląskie"
"55106";"55-106";"23075";"Trzemsze";"Dolnośląskie"
"55106";"55-106";"21506";"Skotniki";"Dolnośląskie"
"55106";"55-106";"30220";"Złotówek";"Dolnośląskie"
"55106";"55-106";"37289";"Miłonowice";"Dolnośląskie"
"55106";"55-106";"28869";"Rzędziszowice";"Dolnośląskie"
"55106";"55-106";"31641";"Trzęsowice";"Dolnośląskie"
"55106";"55-106";"102785";"Czachowo";"Dolnośląskie"
"55106";"55-106";"73634";"Czeszów";"Dolnośląskie"
"55106";"55-106";"18607";"Głuchów Dolny";"Dolnośląskie"
"55106";"55-106";"44824";"Tarnowiec";"Dolnośląskie"
"55106";"55-106";"41096";"Kopiec";"Dolnośląskie"
"55106";"55-106";"12725";"Pomianowice";"Dolnośląskie"
"55106";"55-106";"22153";"Złotów";"Dolnośląskie"
"55106";"55-106";"101977";"Ludgierzowice";"Dolnośląskie"
"55106";"55-106";"47309";"Kałowice";"Dolnośląskie"
"55106";"55-106";"48129";"Zawonia";"Dolnośląskie"
"55106";"55-106";"70383";"Sucha Mała";"Dolnośląskie"
"55106";"55-106";"6834";"Radłów";"Dolnośląskie"
"55106";"55-106";"6081";"Pstrzejowice";"Dolnośląskie"
"55106";"55-106";"49066";"Sędzice";"Dolnośląskie"
"55106";"55-106";"35358";"Prawocice";"Dolnośląskie"
"55106";"55-106";"27463";"Cielętniki";"Dolnośląskie"
"55106";"55-106";"79927";"Niedary";"Dolnośląskie"
"55107";"55-107";"48129";"Zawonia";""
"55110";"55-110";"102289";"Wilkowa";"Dolnośląskie"
"55110";"55-110";"16059";"Prusice";"Dolnośląskie"
"55110";"55-110";"72491";"Dębnica";"Dolnośląskie"
"55110";"55-110";"35238";"Kopaszyn";"Dolnośląskie"
"55110";"55-110";"40239";"Brzeźno";"Dolnośląskie"
"55110";"55-110";"48342";"Pietrowice Małe";"Dolnośląskie"
"55110";"55-110";"95407";"Piotrkowice";"Dolnośląskie"
"55110";"55-110";"59230";"Ligotka";"Dolnośląskie"
"55110";"55-110";"48691";"Borów";"Dolnośląskie"
"55110";"55-110";"101407";"Gola";"Dolnośląskie"
"55110";"55-110";"86389";"Wszemirów";"Dolnośląskie"
"55110";"55-110";"68046";"Gąski";"Dolnośląskie"
"55110";"55-110";"37368";"Łęgów";"Dolnośląskie"
"55110";"55-110";"19134";"Kaszyce Wielkie";"Dolnośląskie"
"55110";"55-110";"3728";"Krościna Wielka";"Dolnośląskie"
"55110";"55-110";"75943";"Sucha";"Dolnośląskie"
"55110";"55-110";"31437";"Strupina";"Dolnośląskie"
"55110";"55-110";"25428";"Pększyn";"Dolnośląskie"
"55110";"55-110";"63920";"Skokowa";"Dolnośląskie"
"55110";"55-110";"54950";"Kuraszkówek";"Dolnośląskie"
"55110";"55-110";"50511";"Krościna Mała";"Dolnośląskie"
"55110";"55-110";"2304";"Górkowice";"Dolnośląskie"
"55110";"55-110";"55047";"Raki";"Dolnośląskie"
"55110";"55-110";"67930";"Kosinowo";"Dolnośląskie"
"55110";"55-110";"66592";"Pawłów Trzebnicki";"Dolnośląskie"
"55110";"55-110";"30298";"Raszowice";"Dolnośląskie"
"55110";"55-110";"100223";"Świerzów";"Dolnośląskie"
"55110";"55-110";"62457";"Żłobki";"Dolnośląskie"
"55110";"55-110";"95371";"Górowo";"Dolnośląskie"
"55110";"55-110";"41670";"Budzicz";"Dolnośląskie"
"55110";"55-110";"92762";"Chodlewko";"Dolnośląskie"
"55110";"55-110";"88555";"Borówek";"Dolnośląskie"
"55110";"55-110";"30340";"Jagoszyce";"Dolnośląskie"
"55110";"55-110";"61062";"Ligota Strupińska";"Dolnośląskie"
"55114";"55-114";"37652";"Gaj";"Dolnośląskie"
"55114";"55-114";"48152";"Raków Wielki";"Dolnośląskie"
"55114";"55-114";"10734";"Szewce";"Dolnośląskie"
"55114";"55-114";"65727";"Piotrkowiczki";"Dolnośląskie"
"55114";"55-114";"102597";"Wysoki Kościół";"Dolnośląskie"
"55114";"55-114";"88694";"Ligota Piękna";"Dolnośląskie"
"55114";"55-114";"53370";"Mienice";"Dolnośląskie"
"55114";"55-114";"64222";"Malin";"Dolnośląskie"
"55114";"55-114";"16421";"Kryniczno";"Dolnośląskie"
"55114";"55-114";"5637";"Rogoż";"Dolnośląskie"
"55114";"55-114";"20589";"Pierwoszów";"Dolnośląskie"
"55114";"55-114";"21446";"Kalina";"Dolnośląskie"
"55114";"55-114";"80563";"Ozorowice";"Dolnośląskie"
"55114";"55-114";"98778";"Cienin";"Dolnośląskie"
"55114";"55-114";"55466";"Machnice";"Dolnośląskie"
"55114";"55-114";"31522";"Strzeszów";"Dolnośląskie"
"55114";"55-114";"26127";"Wisznia Mała";"Dolnośląskie"
"55120";"55-120";"93317";"Osolin";"Dolnośląskie"
"55120";"55-120";"95071";"Kuraszków";"Dolnośląskie"
"55120";"55-120";"83755";"Kokotów";"Dolnośląskie"
"55120";"55-120";"64162";"Oborniki Śląskie";"Dolnośląskie"
"55120";"55-120";"99655";"Siemianice";"Dolnośląskie"
"55120";"55-120";"94404";"Podgóra";"Dolnośląskie"
"55120";"55-120";"7099";"Pęgów";"Dolnośląskie"
"55120";"55-120";"79480";"Raków";"Dolnośląskie"
"55120";"55-120";"20703";"Osola";"Dolnośląskie"
"55120";"55-120";"20971";"Swaratowice";"Dolnośląskie"
"55120";"55-120";"99001";"Wilczyn";"Dolnośląskie"
"55120";"55-120";"60311";"Lubnów";"Dolnośląskie"
"55120";"55-120";"66526";"Brzezno Małe";"Dolnośląskie"
"55120";"55-120";"100129";"Pęgówek";"Dolnośląskie"
"55120";"55-120";"74205";"Nowosielce";"Dolnośląskie"
"55120";"55-120";"93614";"Morzęcin Mały";"Dolnośląskie"
"55120";"55-120";"79102";"Uraz";"Dolnośląskie"
"55120";"55-120";"15644";"Golędzinów";"Dolnośląskie"
"55120";"55-120";"40635";"Ciechlowice";"Dolnośląskie"
"55120";"55-120";"53908";"Piekary";"Dolnośląskie"
"55120";"55-120";"43790";"Kowale";"Dolnośląskie"
"55120";"55-120";"28128";"Paniowice";"Dolnośląskie"
"55120";"55-120";"15491";"Borkowice";"Dolnośląskie"
"55120";"55-120";"31004";"Morzęcin Wielki";"Dolnośląskie"
"55120";"55-120";"36710";"Rościsławice";"Dolnośląskie"
"55120";"55-120";"85761";"Wielka Lipa";"Dolnośląskie"
"55120";"55-120";"34562";"Niziny";"Dolnośląskie"
"55120";"55-120";"55661";"Zajączków";"Dolnośląskie"
"55120";"55-120";"45076";"Kotowice";"Dolnośląskie"
"55120";"55-120";"10243";"Jary";"Dolnośląskie"
"55120";"55-120";"79783";"Przecławice";"Dolnośląskie"
"55120";"55-120";"85078";"Bagno";"Dolnośląskie"
"55121";"55-121";"85761";"Wielka Lipa";""
"55140";"55-140";"87362";"Ruda Żmigrodzka-Kolonia";"Dolnośląskie"
"55140";"55-140";"47061";"Kąkolno";"Dolnośląskie"
"55140";"55-140";"63821";"Niezgoda-Majątek";"Dolnośląskie"
"55140";"55-140";"73834";"Dobrosławice";"Dolnośląskie"
"55140";"55-140";"52701";"Kędzie";"Dolnośląskie"
"55140";"55-140";"78399";"Przywsie";"Dolnośląskie"
"55140";"55-140";"9782";"Żmigródek pod Lasem";"Dolnośląskie"
"55140";"55-140";"56836";"Łapczyce";"Dolnośląskie"
"55140";"55-140";"34410";"Żmigródek";"Dolnośląskie"
"55140";"55-140";"19152";"Osiek Mały";"Dolnośląskie"
"55140";"55-140";"87637";"Bychowo";"Dolnośląskie"
"55140";"55-140";"43739";"Biedaszkowo";"Dolnośląskie"
"55140";"55-140";"80614";"Dębno";"Dolnośląskie"
"55140";"55-140";"82362";"Ruda Żmigrodzka";"Dolnośląskie"
"55140";"55-140";"51692";"Szarzyna";"Dolnośląskie"
"55140";"55-140";"99282";"Garbce";"Dolnośląskie"
"55140";"55-140";"76080";"Kliszkowice Małe";"Dolnośląskie"
"55140";"55-140";"73374";"Barkówko";"Dolnośląskie"
"55140";"55-140";"38674";"Łaźnica";"Dolnośląskie"
"55140";"55-140";"96524";"Gatka";"Dolnośląskie"
"55140";"55-140";"63449";"Zielony Dom";"Dolnośląskie"
"55140";"55-140";"71396";"Karnice";"Dolnośląskie"
"55140";"55-140";"84910";"Hucisko";"Dolnośląskie"
"55140";"55-140";"41075";"Dębno-Cegielnia";"Dolnośląskie"
"55140";"55-140";"73362";"Osiek";"Dolnośląskie"
"55140";"55-140";"9815";"Kaszyce Milickie";"Dolnośląskie"
"55140";"55-140";"71348";"Chodlewo";"Dolnośląskie"
"55140";"55-140";"30473";"Jamnik";"Dolnośląskie"
"55140";"55-140";"70745";"Sanie";"Dolnośląskie"
"55140";"55-140";"7281";"Czarny Las";"Dolnośląskie"
"55140";"55-140";"63630";"Wierzbina";"Dolnośląskie"
"55140";"55-140";"61335";"Szydłów";"Dolnośląskie"
"55140";"55-140";"8559";"Góreczki";"Dolnośląskie"
"55140";"55-140";"21030";"Niezgoda";"Dolnośląskie"
"55140";"55-140";"2581";"Laskowa";"Dolnośląskie"
"55140";"55-140";"19298";"Powidzko";"Dolnośląskie"
"55140";"55-140";"60999";"Kliszkowice";"Dolnośląskie"
"55140";"55-140";"94689";"Morzęcino";"Dolnośląskie"
"55140";"55-140";"65763";"Węglewo";"Dolnośląskie"
"55140";"55-140";"70793";"Borzęcin";"Dolnośląskie"
"55140";"55-140";"72904";"Barkowo";"Dolnośląskie"
"55140";"55-140";"58141";"Korzeńsko";"Dolnośląskie"
"55140";"55-140";"13187";"Sanie-Rybakówka";"Dolnośląskie"
"55140";"55-140";"31798";"Przedkowice";"Dolnośląskie"
"55140";"55-140";"63455";"Żmigród-Wodociągi";"Dolnośląskie"
"55140";"55-140";"95222";"Nowe Domy";"Dolnośląskie"
"55140";"55-140";"30914";"Chodlewo-Leśnictwo";"Dolnośląskie"
"55140";"55-140";"58696";"Kanclerzowice";"Dolnośląskie"
"55140";"55-140";"100616";"Grądzik";"Dolnośląskie"
"55140";"55-140";"6740";"Radziądz";"Dolnośląskie"
"55140";"55-140";"98520";"Książęca Wieś";"Dolnośląskie"
"55140";"55-140";"90653";"Dąbki";"Dolnośląskie"
"55141";"55-141";"58141";"Korzeńsko";""
"55142";"55-142";"6740";"Radziądz";""
"55200";"55-200";"28232";"Oława";"Dolnośląskie"
"55200";"55-200";"101770";"Zwierzętnik";"Dolnośląskie"
"55200";"55-200";"33893";"Nowy Otok";"Dolnośląskie"
"55200";"55-200";"84867";"Górnik";"Dolnośląskie"
"55200";"55-200";"68696";"Stary Otok";"Dolnośląskie"
"55200";"55-200";"4251";"Zabardowice";"Dolnośląskie"
"55200";"55-200";"71776";"Janików";"Dolnośląskie"
"55200";"55-200";"67112";"Jakubowice";"Dolnośląskie"
"55200";"55-200";"33878";"Bolechów";"Dolnośląskie"
"55200";"55-200";"93689";"Gaj Oławski";"Dolnośląskie"
"55200";"55-200";"248";"Stary Górnik";"Dolnośląskie"
"55200";"55-200";"39907";"Chwalibożyce";"Dolnośląskie"
"55200";"55-200";"64882";"Zakrzów";"Dolnośląskie"
"55200";"55-200";"64808";"Osiek";"Dolnośląskie"
"55200";"55-200";"4472";"Ścinawa Polska";"Dolnośląskie"
"55200";"55-200";"32351";"Lizawice";"Dolnośląskie"
"55200";"55-200";"94326";"Niwnik";"Dolnośląskie"
"55200";"55-200";"5035";"Ścinawa";"Dolnośląskie"
"55200";"55-200";"68525";"Oleśnica Mała";"Dolnośląskie"
"55200";"55-200";"73450";"Siecieborowice";"Dolnośląskie"
"55200";"55-200";"86097";"Psary";"Dolnośląskie"
"55200";"55-200";"92976";"Miłonów";"Dolnośląskie"
"55200";"55-200";"65645";"Jankowice Małe";"Dolnośląskie"
"55200";"55-200";"67841";"Jankowice";"Dolnośląskie"
"55200";"55-200";"26800";"Gać";"Dolnośląskie"
"55200";"55-200";"96276";"Marcinkowice";"Dolnośląskie"
"55200";"55-200";"29993";"Maszków";"Dolnośląskie"
"55200";"55-200";"75985";"Niemil";"Dolnośląskie"
"55200";"55-200";"57221";"Stanowice";"Dolnośląskie"
"55200";"55-200";"74821";"Sobocisko";"Dolnośląskie"
"55200";"55-200";"3233";"Owczary";"Dolnośląskie"
"55200";"55-200";"54321";"Godzikowice";"Dolnośląskie"
"55200";"55-200";"41564";"Czernica";"Dolnośląskie"
"55200";"55-200";"34667";"Jaczkowice";"Dolnośląskie"
"55200";"55-200";"89532";"Drzemlikowice";"Dolnośląskie"
"55200";"55-200";"9824";"Marszowice";"Dolnośląskie"
"55200";"55-200";"14747";"Siedlce";"Dolnośląskie"
"55200";"55-200";"11410";"Godzinowice";"Dolnośląskie"
"55200";"55-200";"31246";"Bystrzyca";"Dolnośląskie"
"55201";"55-201";"28232";"Oława";""
"55202";"55-202";"28232";"Oława";""
"55203";"55-203";"28232";"Oława";""
"55204";"55-204";"96276";"Marcinkowice";""
"55206";"55-206";"64808";"Osiek";""
"55216";"55-216";"86580";"Chwastnica";"Dolnośląskie"
"55216";"55-216";"72344";"Piskorzówek";"Dolnośląskie"
